chr	start	end
chr8	35000000	35010000
chr8	35370000	35380000
chr8	35450000	35460000
chr8	35490000	35500000
chr8	35580000	35590000
chr8	35600000	35610000
chr8	35700000	35710000
chr8	35720000	35730000
chr8	35760000	35770000
chr8	35820000	35830000
chr8	35960000	35970000
chr8	36090000	36100000
chr8	36100000	36110000
chr8	36120000	36130000
chr8	36240000	36250000
chr8	36450000	36460000
chr8	36460000	36470000
chr8	36470000	36480000
chr8	36490000	36500000
chr8	36520000	36530000
chr8	36530000	36540000
chr8	36540000	36550000
chr8	36610000	36620000
chr8	36730000	36740000
chr8	36990000	37000000
chr8	38650000	38660000
chr8	38660000	38670000
chr8	39000000	39010000
chr8	39190000	39200000
chr8	40180000	40190000
chr8	40280000	40290000
chr8	40290000	40300000
chr8	40300000	40310000
chr8	40410000	40420000
chr8	40420000	40430000
chr8	40510000	40520000
chr8	40600000	40610000
chr8	40610000	40620000
chr8	40630000	40640000
chr8	40860000	40870000
chr8	40880000	40890000
chr8	40890000	40900000
chr8	40920000	40930000
chr8	40960000	40970000
chr8	40980000	40990000
chr8	41010000	41020000
chr8	41030000	41040000
chr8	41040000	41050000
chr8	41050000	41060000
chr8	41110000	41120000
chr8	41130000	41140000
chr8	41210000	41220000
chr8	41230000	41240000
chr8	41240000	41250000
chr8	41360000	41370000
chr8	41370000	41380000
chr8	41410000	41420000
chr8	43310000	43320000
chr8	44680000	44690000
chr8	44690000	44700000
chr8	44810000	44820000
chr8	44930000	44940000
chr8	44950000	44960000
chr8	44990000	45000000
chr8	45020000	45030000
chr8	45060000	45070000
chr8	45100000	45110000
chr8	45110000	45120000
chr8	45330000	45340000
chr8	45350000	45360000
chr8	45380000	45390000
chr8	45400000	45410000
chr8	45410000	45420000
chr8	45500000	45510000
chr8	45620000	45630000
chr8	45650000	45660000
chr8	45880000	45890000
chr8	45930000	45940000
chr8	45970000	45980000
chr8	45990000	46000000
chr8	46000000	46010000
chr8	46010000	46020000
chr8	46150000	46160000
chr8	46160000	46170000
chr8	46200000	46210000
chr8	46210000	46220000
chr8	46470000	46480000
chr8	46500000	46510000
chr8	46550000	46560000
chr8	46590000	46600000
chr8	46610000	46620000
chr8	46680000	46690000
chr8	46730000	46740000
chr8	46740000	46750000
chr8	47240000	47250000
chr8	47280000	47290000
chr8	47330000	47340000
chr8	47340000	47350000
chr8	47370000	47380000
chr8	47410000	47420000
chr8	47530000	47540000
chr8	47630000	47640000
chr8	47670000	47680000
chr8	47710000	47720000
chr8	47760000	47770000
chr8	47850000	47860000
chr8	47970000	47980000
chr8	47980000	47990000
chr8	47990000	48000000
chr8	48090000	48100000
chr8	48100000	48110000
chr8	48110000	48120000
chr8	48150000	48160000
chr8	48300000	48310000
chr8	48500000	48510000
chr8	48510000	48520000
chr8	48550000	48560000
chr8	48840000	48850000
chr8	50910000	50920000
chr8	53510000	53520000
chr8	53630000	53640000
chr8	54070000	54080000
chr8	54500000	54510000
chr8	54520000	54530000
chr8	54530000	54540000
chr8	54600000	54610000
chr8	54720000	54730000
chr8	54770000	54780000
chr8	54780000	54790000
chr8	54820000	54830000
chr8	54830000	54840000
chr8	54950000	54960000
chr8	54970000	54980000
chr8	55020000	55030000
chr8	55030000	55040000
chr8	55540000	55550000
chr8	55940000	55950000
chr8	56290000	56300000
chr8	56550000	56560000
chr8	57320000	57330000
chr8	57410000	57420000
chr8	57430000	57440000
chr8	57450000	57460000
chr8	57480000	57490000
chr8	57490000	57500000
chr8	57510000	57520000
chr8	57580000	57590000
chr8	57590000	57600000
chr8	57600000	57610000
chr8	57650000	57660000
chr8	57790000	57800000
chr8	57800000	57810000
chr8	57830000	57840000
chr8	57930000	57940000
chr8	57940000	57950000
chr8	57960000	57970000
chr8	58910000	58920000
chr8	60500000	60510000
chr8	60630000	60640000
chr8	60880000	60890000
chr8	60890000	60900000
chr8	60950000	60960000
chr8	60980000	60990000
chr8	60990000	61000000
chr8	61220000	61230000
chr8	61480000	61490000
chr8	61590000	61600000
chr8	61920000	61930000
chr8	62950000	62960000
chr8	63950000	63960000
chr8	64200000	64210000
chr8	64650000	64660000
chr8	64660000	64670000
chr8	64690000	64700000
chr8	64730000	64740000
chr8	64840000	64850000
chr8	64850000	64860000
chr8	64870000	64880000
chr8	64940000	64950000
chr8	65610000	65620000
chr8	66480000	66490000
chr8	66680000	66690000
chr8	66690000	66700000
chr8	66850000	66860000
chr8	66860000	66870000
chr8	67430000	67440000
chr8	67490000	67500000
chr8	67510000	67520000
chr8	67620000	67630000
chr8	67800000	67810000
chr8	67810000	67820000
chr8	67840000	67850000
chr8	67950000	67960000
chr8	67970000	67980000
chr8	68060000	68070000
chr8	68270000	68280000
chr8	68730000	68740000
chr8	68790000	68800000
chr8	68880000	68890000
chr8	69080000	69090000
chr8	69090000	69100000
chr8	69180000	69190000
chr8	69200000	69210000
chr8	69210000	69220000
chr8	69270000	69280000
chr8	69320000	69330000
chr8	69390000	69400000
chr8	69540000	69550000
chr8	69580000	69590000
chr8	69620000	69630000
chr8	69650000	69660000
chr8	69710000	69720000
chr8	69740000	69750000
chr8	69750000	69760000
chr8	69770000	69780000
chr8	69790000	69800000
chr8	69800000	69810000
chr8	69820000	69830000
chr8	69830000	69840000
chr8	69880000	69890000
chr8	69900000	69910000
chr8	69970000	69980000
chr8	69990000	70000000
chr8	70040000	70050000
chr8	70080000	70090000
chr8	70110000	70120000
chr8	70120000	70130000
chr8	70130000	70140000
chr8	70140000	70150000
chr8	70150000	70160000
chr8	70160000	70170000
chr8	70170000	70180000
chr8	70210000	70220000
chr8	70230000	70240000
chr8	70280000	70290000
chr8	70300000	70310000
chr8	70310000	70320000
chr8	70330000	70340000
chr8	70350000	70360000
chr8	70370000	70380000
chr8	70410000	70420000
chr8	70430000	70440000
chr8	70440000	70450000
chr8	70470000	70480000
chr8	70480000	70490000
chr8	70490000	70500000
chr8	70500000	70510000
chr8	70510000	70520000
chr8	70520000	70530000
chr8	70530000	70540000
chr8	70540000	70550000
chr8	70590000	70600000
chr8	70600000	70610000
chr8	70610000	70620000
chr8	70620000	70630000
chr8	70630000	70640000
chr8	70650000	70660000
chr8	70660000	70670000
chr8	70670000	70680000
chr8	70690000	70700000
chr8	70700000	70710000
chr8	70740000	70750000
chr8	70750000	70760000
chr8	70760000	70770000
chr8	70770000	70780000
chr8	70780000	70790000
chr8	70790000	70800000
chr8	70800000	70810000
chr8	70830000	70840000
chr8	70850000	70860000
chr8	70860000	70870000
chr8	70870000	70880000
chr8	70880000	70890000
chr8	70890000	70900000
chr8	70900000	70910000
chr8	71020000	71030000
chr8	71200000	71210000
chr8	71270000	71280000
chr8	71360000	71370000
chr8	71370000	71380000
chr8	71380000	71390000
chr8	71390000	71400000
chr8	71400000	71410000
chr8	71460000	71470000
chr8	71470000	71480000
chr8	71480000	71490000
chr8	71500000	71510000
chr8	71530000	71540000
chr8	71540000	71550000
chr8	71560000	71570000
chr8	71570000	71580000
chr8	71590000	71600000
chr8	71600000	71610000
chr8	71610000	71620000
chr8	71620000	71630000
chr8	71670000	71680000
chr8	71680000	71690000
chr8	71700000	71710000
chr8	71710000	71720000
chr8	71720000	71730000
chr8	71780000	71790000
chr8	71880000	71890000
chr8	71900000	71910000
chr8	71920000	71930000
chr8	71950000	71960000
chr8	71980000	71990000
chr8	72030000	72040000
chr8	72130000	72140000
chr8	72160000	72170000
chr8	72210000	72220000
chr8	72220000	72230000
chr8	72230000	72240000
chr8	72240000	72250000
chr8	72290000	72300000
chr8	72310000	72320000
chr8	72320000	72330000
chr8	72420000	72430000
chr8	72440000	72450000
chr8	72470000	72480000
chr8	72490000	72500000
chr8	72500000	72510000
chr8	72540000	72550000
chr8	72570000	72580000
chr8	72720000	72730000
chr8	73350000	73360000
chr8	74990000	75000000
chr8	75030000	75040000
chr8	75080000	75090000
chr8	75090000	75100000
chr8	75100000	75110000
chr8	75110000	75120000
chr8	75210000	75220000
chr8	76890000	76900000
chr8	76900000	76910000
chr8	77510000	77520000
chr8	77540000	77550000
chr8	77550000	77560000
chr8	77600000	77610000
chr8	77610000	77620000
chr8	78060000	78070000
chr8	78090000	78100000
chr8	78230000	78240000
chr8	78430000	78440000
chr8	78500000	78510000
chr8	78510000	78520000
chr8	78660000	78670000
chr8	78810000	78820000
chr8	78820000	78830000
chr8	79020000	79030000
chr8	79030000	79040000
chr8	79200000	79210000
chr8	79210000	79220000
chr8	79290000	79300000
chr8	79340000	79350000
chr8	79350000	79360000
chr8	79390000	79400000
chr8	79630000	79640000
chr8	79640000	79650000
chr8	79680000	79690000
chr8	79710000	79720000
chr8	80050000	80060000
chr8	80310000	80320000
chr8	80490000	80500000
chr8	80730000	80740000
chr8	80740000	80750000
chr8	80810000	80820000
chr8	80870000	80880000
chr8	80880000	80890000
chr8	81010000	81020000
chr8	81340000	81350000
chr8	82400000	82410000
chr8	82770000	82780000
chr8	82860000	82870000
chr8	83160000	83170000
chr8	83170000	83180000
chr8	83200000	83210000
chr8	83330000	83340000
chr8	83380000	83390000
chr8	83390000	83400000
chr8	83440000	83450000
chr8	83560000	83570000
chr8	83570000	83580000
chr8	83590000	83600000
chr8	83600000	83610000
chr8	83620000	83630000
chr8	83650000	83660000
chr8	83660000	83670000
chr8	83690000	83700000
chr8	83710000	83720000
chr8	83740000	83750000
chr8	83770000	83780000
chr8	83780000	83790000
chr8	83860000	83870000
chr8	83870000	83880000
chr8	83890000	83900000
chr8	83900000	83910000
chr8	83910000	83920000
chr8	83950000	83960000
chr8	83970000	83980000
chr8	83990000	84000000
chr8	84000000	84010000
chr8	84010000	84020000
chr8	84020000	84030000
chr8	84040000	84050000
chr8	84060000	84070000
chr8	84100000	84110000
chr8	84130000	84140000
chr8	84140000	84150000
chr8	84180000	84190000
chr8	84190000	84200000
chr8	84200000	84210000
chr8	84210000	84220000
chr8	84230000	84240000
chr8	84240000	84250000
chr8	84250000	84260000
chr8	84260000	84270000
chr8	84270000	84280000
chr8	84330000	84340000
chr8	84340000	84350000
chr8	84410000	84420000
chr8	84630000	84640000
chr8	84640000	84650000
chr8	84660000	84670000
chr8	84680000	84690000
chr8	84720000	84730000
chr8	84730000	84740000
chr8	84740000	84750000
chr8	84750000	84760000
chr8	84770000	84780000
chr8	84780000	84790000
chr8	84790000	84800000
chr8	84800000	84810000
chr8	84810000	84820000
chr8	84820000	84830000
chr8	84830000	84840000
chr8	84840000	84850000
chr8	84850000	84860000
chr8	84870000	84880000
chr8	84890000	84900000
chr8	84900000	84910000
chr8	84910000	84920000
chr8	84920000	84930000
chr8	84930000	84940000
chr8	84940000	84950000
chr8	84960000	84970000
chr8	84970000	84980000
chr8	84980000	84990000
chr8	84990000	85000000
chr8	85010000	85020000
chr8	85020000	85030000
chr8	85030000	85040000
chr8	85050000	85060000
chr8	85060000	85070000
chr8	85070000	85080000
chr8	85080000	85090000
chr8	85110000	85120000
chr8	85120000	85130000
chr8	85130000	85140000
chr8	85290000	85300000
chr8	85300000	85310000
chr8	85430000	85440000
chr8	85480000	85490000
chr8	85490000	85500000
chr8	85550000	85560000
chr8	85690000	85700000
chr8	85700000	85710000
chr8	85840000	85850000
chr8	86520000	86530000
chr8	86580000	86590000
chr8	86620000	86630000
chr8	86740000	86750000
chr8	86750000	86760000
chr8	86870000	86880000
chr8	86880000	86890000
chr8	86930000	86940000
chr8	87030000	87040000
chr8	87210000	87220000
chr8	87460000	87470000
chr8	87470000	87480000
chr8	87490000	87500000
chr8	87500000	87510000
chr8	87510000	87520000
chr8	87530000	87540000
chr8	87540000	87550000
chr8	87650000	87660000
chr8	87660000	87670000
chr8	87700000	87710000
chr8	87740000	87750000
chr8	87800000	87810000
chr8	87930000	87940000
chr8	87940000	87950000
chr8	87950000	87960000
chr8	87960000	87970000
chr8	87970000	87980000
chr8	88110000	88120000
chr8	88130000	88140000
chr8	88190000	88200000
chr8	88200000	88210000
chr8	88270000	88280000
chr8	88360000	88370000
chr8	88450000	88460000
chr8	88520000	88530000
chr8	88620000	88630000
chr8	88640000	88650000
chr8	88660000	88670000
chr8	88690000	88700000
chr8	89040000	89050000
chr8	89780000	89790000
chr8	90340000	90350000
chr8	90820000	90830000
chr8	90870000	90880000
chr8	90880000	90890000
chr8	90890000	90900000
chr8	90900000	90910000
chr8	90950000	90960000
chr8	91060000	91070000
chr8	91070000	91080000
chr8	91130000	91140000
chr8	91310000	91320000
chr8	91320000	91330000
chr8	91710000	91720000
chr8	91800000	91810000
chr8	92350000	92360000
chr8	92460000	92470000
chr8	92850000	92860000
chr8	93560000	93570000
chr8	93570000	93580000
chr8	93620000	93630000
chr8	93660000	93670000
chr8	93800000	93810000
chr8	93810000	93820000
chr8	94010000	94020000
chr8	94030000	94040000
chr8	94090000	94100000
chr8	94150000	94160000
chr8	94170000	94180000
chr8	94180000	94190000
chr8	94210000	94220000
chr8	94260000	94270000
chr8	94380000	94390000
chr8	94430000	94440000
chr8	94490000	94500000
chr8	94530000	94540000
chr8	94600000	94610000
chr8	94660000	94670000
chr8	94690000	94700000
chr8	94700000	94710000
chr8	94770000	94780000
chr8	94810000	94820000
chr8	94830000	94840000
chr8	94850000	94860000
chr8	94870000	94880000
chr8	94910000	94920000
chr8	94980000	94990000
chr8	95080000	95090000
chr8	95130000	95140000
chr8	95140000	95150000
chr8	95250000	95260000
chr8	95290000	95300000
chr8	95320000	95330000
chr8	95330000	95340000
chr8	95350000	95360000
chr8	95430000	95440000
chr8	95480000	95490000
chr8	95530000	95540000
chr8	95630000	95640000
chr8	95670000	95680000
chr8	95690000	95700000
chr8	95700000	95710000
chr8	95710000	95720000
chr8	95800000	95810000
chr8	95850000	95860000
chr8	95880000	95890000
chr8	95910000	95920000
chr8	95950000	95960000
chr8	96660000	96670000
chr8	97180000	97190000
chr8	98680000	98690000
chr8	98860000	98870000
chr8	99410000	99420000
chr8	99420000	99430000
chr8	102730000	102740000
chr8	102780000	102790000
chr8	104090000	104100000
chr8	104100000	104110000
chr8	104170000	104180000
chr8	104240000	104250000
chr8	104250000	104260000
chr8	104300000	104310000
chr8	104310000	104320000
chr8	104340000	104350000
chr8	104370000	104380000
chr8	104390000	104400000
chr8	104430000	104440000
chr8	104440000	104450000
chr8	104500000	104510000
chr8	104510000	104520000
chr8	104530000	104540000
chr8	104540000	104550000
chr8	104570000	104580000
chr8	104590000	104600000
chr8	104640000	104650000
chr8	105150000	105160000
chr8	105170000	105180000
chr8	105220000	105230000
chr8	105250000	105260000
chr8	105260000	105270000
chr8	105270000	105280000
chr8	105280000	105290000
chr8	105290000	105300000
chr8	105300000	105310000
chr8	105320000	105330000
chr8	105340000	105350000
chr8	105350000	105360000
chr8	105410000	105420000
chr8	105460000	105470000
chr8	105470000	105480000
chr8	105490000	105500000
chr8	105510000	105520000
chr8	105560000	105570000
chr8	105590000	105600000
chr8	105600000	105610000
chr8	105610000	105620000
chr8	105630000	105640000
chr8	105680000	105690000
chr8	105690000	105700000
chr8	105700000	105710000
chr8	105750000	105760000
chr8	105820000	105830000
chr8	105850000	105860000
chr8	105860000	105870000
chr8	105870000	105880000
chr8	105880000	105890000
chr8	105890000	105900000
chr8	105900000	105910000
chr8	105930000	105940000
chr8	105960000	105970000
chr8	106010000	106020000
chr8	106050000	106060000
chr8	106060000	106070000
chr8	106130000	106140000
chr8	106140000	106150000
chr8	106150000	106160000
chr8	106160000	106170000
chr8	106200000	106210000
chr8	106210000	106220000
chr8	106330000	106340000
chr8	106400000	106410000
chr8	106410000	106420000
chr8	106430000	106440000
chr8	106500000	106510000
chr8	106600000	106610000
chr8	106680000	106690000
chr8	106710000	106720000
chr8	106870000	106880000
chr8	106890000	106900000
chr8	106930000	106940000
chr8	107030000	107040000
chr8	107040000	107050000
chr8	107050000	107060000
chr8	107090000	107100000
chr8	107150000	107160000
chr8	107200000	107210000
chr8	107270000	107280000
chr8	107290000	107300000
chr8	107400000	107410000
chr8	107420000	107430000
chr8	107430000	107440000
chr8	107580000	107590000
chr8	107650000	107660000
chr8	107690000	107700000
chr8	108380000	108390000
chr8	108530000	108540000
chr8	108690000	108700000
chr8	108700000	108710000
chr8	108710000	108720000
chr8	108750000	108760000
chr8	108880000	108890000
chr8	109250000	109260000
chr8	109350000	109360000
chr8	109360000	109370000
chr8	109430000	109440000
chr8	109460000	109470000
chr8	109560000	109570000
chr8	109600000	109610000
chr8	109690000	109700000
chr8	109700000	109710000
chr8	109730000	109740000
chr8	109770000	109780000
chr8	109860000	109870000
chr8	109940000	109950000
chr8	109960000	109970000
chr8	110070000	110080000
chr8	110080000	110090000
chr8	110160000	110170000
chr8	110170000	110180000
chr8	110210000	110220000
chr8	110260000	110270000
chr8	110440000	110450000
chr8	110470000	110480000
chr8	110610000	110620000
chr8	110720000	110730000
chr8	110840000	110850000
chr8	110900000	110910000
chr8	110910000	110920000
chr8	110920000	110930000
chr8	110930000	110940000
chr8	110940000	110950000
chr8	110950000	110960000
chr8	110960000	110970000
chr8	110970000	110980000
chr8	110990000	111000000
chr8	111020000	111030000
chr8	111030000	111040000
chr8	111050000	111060000
chr8	111060000	111070000
chr8	111090000	111100000
chr8	111140000	111150000
chr8	111250000	111260000
chr8	111290000	111300000
chr8	111300000	111310000
chr8	111330000	111340000
chr8	111390000	111400000
chr8	111420000	111430000
chr8	111520000	111530000
chr8	111530000	111540000
chr8	111620000	111630000
chr8	111630000	111640000
chr8	111640000	111650000
chr8	111730000	111740000
chr8	111740000	111750000
chr8	111850000	111860000
chr8	111870000	111880000
chr8	111880000	111890000
chr8	111890000	111900000
chr8	111900000	111910000
chr8	111910000	111920000
chr8	111920000	111930000
chr8	111930000	111940000
chr8	111940000	111950000
chr8	111990000	112000000
chr8	112010000	112020000
chr8	112190000	112200000
chr8	112230000	112240000
chr8	112250000	112260000
chr8	112420000	112430000
chr8	112560000	112570000
chr8	112570000	112580000
chr8	112580000	112590000
chr8	112900000	112910000
chr8	113630000	113640000
chr8	113680000	113690000
chr8	113840000	113850000
chr8	113860000	113870000
chr8	114130000	114140000
chr8	114200000	114210000
chr8	114250000	114260000
chr8	114360000	114370000
chr8	114430000	114440000
chr8	114440000	114450000
chr8	114450000	114460000
chr8	114650000	114660000
chr8	114770000	114780000
chr8	114880000	114890000
chr8	114890000	114900000
chr8	115150000	115160000
chr8	115160000	115170000
chr8	115350000	115360000
chr8	115470000	115480000
chr8	115700000	115710000
chr8	116110000	116120000
chr8	116140000	116150000
chr8	116500000	116510000
chr8	116540000	116550000
chr8	116730000	116740000
chr8	116860000	116870000
chr8	116920000	116930000
chr8	116940000	116950000
chr8	116970000	116980000
chr8	116990000	117000000
chr8	117090000	117100000
chr8	117110000	117120000
chr8	117150000	117160000
chr8	117220000	117230000
chr8	117250000	117260000
chr8	117270000	117280000
chr8	117490000	117500000
chr8	117600000	117610000
chr8	117670000	117680000
chr8	117800000	117810000
chr8	118110000	118120000
chr8	118280000	118290000
chr8	118780000	118790000
chr8	119060000	119070000
chr8	119340000	119350000
chr8	119390000	119400000
chr8	119410000	119420000
chr8	119440000	119450000
chr8	119550000	119560000
chr8	119570000	119580000
chr8	119600000	119610000
chr8	119660000	119670000
chr8	119750000	119760000
chr8	119770000	119780000
chr8	119830000	119840000
chr8	119840000	119850000
chr8	119860000	119870000
chr8	119890000	119900000
chr8	119910000	119920000
chr8	120100000	120110000
chr8	120110000	120120000
chr8	120120000	120130000
chr8	120140000	120150000
chr8	120170000	120180000
chr8	120190000	120200000
chr8	120220000	120230000
chr8	120260000	120270000
chr8	120270000	120280000
chr8	120300000	120310000
chr8	120330000	120340000
chr8	120380000	120390000
chr8	120480000	120490000
chr8	120490000	120500000
chr8	120500000	120510000
chr8	120520000	120530000
chr8	120530000	120540000
chr8	120540000	120550000
chr8	120550000	120560000
chr8	120580000	120590000
chr8	120630000	120640000
chr8	120660000	120670000
chr8	120730000	120740000
chr8	120830000	120840000
chr8	120970000	120980000
chr8	121080000	121090000
chr8	121100000	121110000
chr8	121270000	121280000
chr8	121310000	121320000
chr8	121560000	121570000
chr8	121570000	121580000
chr8	121580000	121590000
chr8	121590000	121600000
chr8	121630000	121640000
chr8	121650000	121660000
chr8	121690000	121700000
chr8	121710000	121720000
chr8	121720000	121730000
chr8	121730000	121740000
chr8	121740000	121750000
chr8	121750000	121760000
chr8	121760000	121770000
chr8	121820000	121830000
chr8	121830000	121840000
chr8	121850000	121860000
chr8	121890000	121900000
chr8	121900000	121910000
chr8	121950000	121960000
chr8	122220000	122230000
chr8	122230000	122240000
chr8	122260000	122270000
chr8	122280000	122290000
chr8	122330000	122340000
chr8	122340000	122350000
chr8	122370000	122380000
chr8	122430000	122440000
chr8	122440000	122450000
chr8	122460000	122470000
chr8	122470000	122480000
chr8	122550000	122560000
chr8	122560000	122570000
chr8	122570000	122580000
chr8	122610000	122620000
chr8	122660000	122670000
chr8	122670000	122680000
chr8	122720000	122730000
chr8	122730000	122740000
chr8	122750000	122760000
chr8	122770000	122780000
chr8	122840000	122850000
chr8	122870000	122880000
chr8	122930000	122940000
chr8	123040000	123050000
chr8	123060000	123070000
chr8	123100000	123110000
chr8	123110000	123120000
chr8	123160000	123170000
chr8	123210000	123220000
chr8	123220000	123230000
chr8	123230000	123240000
chr8	123250000	123260000
chr8	123310000	123320000
chr8	123330000	123340000
chr8	123370000	123380000
chr8	123410000	123420000
chr8	123420000	123430000
chr8	123440000	123450000
chr8	123470000	123480000
chr8	123510000	123520000
chr8	123530000	123540000
chr8	123540000	123550000
chr8	123550000	123560000
chr8	123560000	123570000
chr8	123570000	123580000
chr8	123580000	123590000
chr8	123590000	123600000
chr8	123600000	123610000
chr8	123610000	123620000
chr8	123620000	123630000
chr8	123640000	123650000
chr8	123650000	123660000
chr8	123720000	123730000
chr8	123730000	123740000
chr8	123780000	123790000
chr8	123790000	123800000
chr8	123800000	123810000
chr8	123810000	123820000
chr8	123850000	123860000
chr8	123860000	123870000
chr8	123890000	123900000
chr8	123940000	123950000
chr8	123950000	123960000
chr8	123980000	123990000
chr8	124020000	124030000
chr8	124230000	124240000
chr8	124390000	124400000
chr8	124410000	124420000
chr8	124430000	124440000
chr8	124490000	124500000
chr8	124520000	124530000
chr8	124610000	124620000
chr8	124660000	124670000
chr8	124720000	124730000
chr8	124750000	124760000
chr8	124770000	124780000
chr8	124780000	124790000
chr8	124790000	124800000
chr8	124860000	124870000
chr8	124890000	124900000
chr8	124940000	124950000
chr8	124950000	124960000
chr8	125010000	125020000
chr8	125020000	125030000
chr8	125050000	125060000
chr8	125080000	125090000
chr8	125230000	125240000
chr8	125250000	125260000
chr8	125380000	125390000
chr8	125390000	125400000
chr8	125560000	125570000
chr8	125570000	125580000
chr8	125660000	125670000
chr8	125670000	125680000
chr8	125730000	125740000
chr8	125890000	125900000
chr8	125910000	125920000
chr8	125950000	125960000
chr8	125960000	125970000
chr8	125990000	126000000
chr8	126060000	126070000
chr8	126130000	126140000
chr8	126140000	126150000
chr8	126290000	126300000
chr8	126300000	126310000
chr8	126320000	126330000
chr8	126360000	126370000
chr8	126420000	126430000
chr8	126470000	126480000
chr8	126490000	126500000
chr8	126510000	126520000
chr8	126580000	126590000
chr8	126590000	126600000
chr8	126660000	126670000
chr8	126830000	126840000
chr8	126840000	126850000
chr8	126940000	126950000
chr8	126970000	126980000
chr8	127060000	127070000
chr8	127290000	127300000
chr8	127700000	127710000
chr8	128350000	128360000
chr8	128650000	128660000
chr8	128680000	128690000
chr8	129230000	129240000
chr8	129260000	129270000
chr9	3000000	3010000
chr9	3010000	3020000
chr9	3020000	3030000
chr9	3030000	3040000
chr9	3330000	3340000
chr9	3400000	3410000
chr9	3530000	3540000
chr9	4250000	4260000
chr9	4260000	4270000
chr9	4300000	4310000
chr9	4310000	4320000
chr9	4370000	4380000
chr9	4790000	4800000
chr9	6160000	6170000
chr9	7170000	7180000
chr9	7180000	7190000
chr9	7590000	7600000
chr9	7600000	7610000
chr9	7760000	7770000
chr9	7830000	7840000
chr9	7870000	7880000
chr9	7910000	7920000
chr9	7930000	7940000
chr9	8000000	8010000
chr9	8040000	8050000
chr9	8130000	8140000
chr9	8540000	8550000
chr9	8900000	8910000
chr9	9230000	9240000
chr9	10190000	10200000
chr9	10900000	10910000
chr9	13240000	13250000
chr9	13290000	13300000
chr9	13680000	13690000
chr9	13740000	13750000
chr9	13820000	13830000
chr9	14170000	14180000
chr9	14270000	14280000
chr9	14380000	14390000
chr9	14490000	14500000
chr9	14500000	14510000
chr9	14610000	14620000
chr9	14750000	14760000
chr9	14780000	14790000
chr9	14850000	14860000
chr9	14860000	14870000
chr9	15010000	15020000
chr9	15040000	15050000
chr9	15230000	15240000
chr9	15270000	15280000
chr9	15280000	15290000
chr9	15300000	15310000
chr9	15350000	15360000
chr9	15490000	15500000
chr9	15700000	15710000
chr9	15710000	15720000
chr9	16490000	16500000
chr9	16500000	16510000
chr9	18290000	18300000
chr9	18470000	18480000
chr9	19620000	19630000
chr9	20380000	20390000
chr9	20450000	20460000
chr9	20460000	20470000
chr9	20490000	20500000
chr9	20520000	20530000
chr9	20540000	20550000
chr9	20580000	20590000
chr9	20600000	20610000
chr9	20640000	20650000
chr9	20650000	20660000
chr9	20690000	20700000
chr9	20720000	20730000
chr9	20740000	20750000
chr9	20860000	20870000
chr9	20870000	20880000
chr9	20880000	20890000
chr9	20890000	20900000
chr9	20950000	20960000
chr9	20970000	20980000
chr9	21000000	21010000
chr9	21030000	21040000
chr9	21070000	21080000
chr9	21090000	21100000
chr9	21130000	21140000
chr9	21140000	21150000
chr9	21150000	21160000
chr9	21160000	21170000
chr9	21180000	21190000
chr9	21190000	21200000
chr9	21220000	21230000
chr9	21230000	21240000
chr9	21240000	21250000
chr9	21260000	21270000
chr9	21280000	21290000
chr9	21290000	21300000
chr9	21310000	21320000
chr9	21320000	21330000
chr9	21340000	21350000
chr9	21360000	21370000
chr9	21410000	21420000
chr9	21420000	21430000
chr9	21500000	21510000
chr9	21510000	21520000
chr9	21540000	21550000
chr9	21590000	21600000
chr9	21610000	21620000
chr9	21720000	21730000
chr9	21740000	21750000
chr9	21750000	21760000
chr9	21760000	21770000
chr9	21770000	21780000
chr9	21790000	21800000
chr9	21800000	21810000
chr9	21850000	21860000
chr9	21870000	21880000
chr9	21900000	21910000
chr9	21910000	21920000
chr9	21920000	21930000
chr9	21930000	21940000
chr9	21950000	21960000
chr9	21960000	21970000
chr9	21980000	21990000
chr9	21990000	22000000
chr9	22000000	22010000
chr9	22050000	22060000
chr9	22070000	22080000
chr9	22080000	22090000
chr9	22090000	22100000
chr9	22110000	22120000
chr9	22150000	22160000
chr9	22160000	22170000
chr9	22180000	22190000
chr9	22220000	22230000
chr9	22250000	22260000
chr9	22260000	22270000
chr9	22300000	22310000
chr9	22320000	22330000
chr9	22380000	22390000
chr9	22410000	22420000
chr9	22460000	22470000
chr9	22470000	22480000
chr9	23030000	23040000
chr9	23220000	23230000
chr9	23250000	23260000
chr9	24180000	24190000
chr9	24500000	24510000
chr9	24780000	24790000
chr9	25150000	25160000
chr9	25250000	25260000
chr9	25480000	25490000
chr9	26540000	26550000
chr9	26730000	26740000
chr9	26800000	26810000
chr9	26990000	27000000
chr9	27000000	27010000
chr9	27020000	27030000
chr9	27030000	27040000
chr9	27150000	27160000
chr9	27190000	27200000
chr9	27290000	27300000
chr9	27300000	27310000
chr9	27790000	27800000
chr9	28330000	28340000
chr9	28400000	28410000
chr9	29200000	29210000
chr9	29290000	29300000
chr9	29410000	29420000
chr9	29550000	29560000
chr9	29590000	29600000
chr9	29750000	29760000
chr9	29960000	29970000
chr9	30130000	30140000
chr9	30420000	30430000
chr9	30920000	30930000
chr9	30940000	30950000
chr9	31020000	31030000
chr9	31030000	31040000
chr9	31090000	31100000
chr9	31130000	31140000
chr9	31200000	31210000
chr9	31210000	31220000
