chr	start	end
chr10	127500000	127510000
chr10	127510000	127520000
chr10	127520000	127530000
chr10	127530000	127540000
chr10	127540000	127550000
chr10	127610000	127620000
chr10	127620000	127630000
chr10	127640000	127650000
chr10	127650000	127660000
chr10	127660000	127670000
chr10	127670000	127680000
chr10	127720000	127730000
chr10	127730000	127740000
chr10	127740000	127750000
chr10	127750000	127760000
chr10	127960000	127970000
chr10	128010000	128020000
chr10	128030000	128040000
chr10	128050000	128060000
chr10	128060000	128070000
chr10	128080000	128090000
chr10	128090000	128100000
chr10	128130000	128140000
chr10	128140000	128150000
chr10	128170000	128180000
chr10	128180000	128190000
chr10	128190000	128200000
chr10	128210000	128220000
chr10	128230000	128240000
chr10	128260000	128270000
chr10	128270000	128280000
chr10	128280000	128290000
chr10	128290000	128300000
chr10	128300000	128310000
chr10	128320000	128330000
chr10	128330000	128340000
chr10	128360000	128370000
chr10	128370000	128380000
chr10	128400000	128410000
chr10	128410000	128420000
chr10	128450000	128460000
chr10	128460000	128470000
chr10	128470000	128480000
chr10	128490000	128500000
chr10	128510000	128520000
chr10	128520000	128530000
chr10	128540000	128550000
chr10	128560000	128570000
chr10	128580000	128590000
chr10	128590000	128600000
chr10	128610000	128620000
chr10	128620000	128630000
chr10	128630000	128640000
chr10	128640000	128650000
chr10	128660000	128670000
chr10	128670000	128680000
chr10	128690000	128700000
chr10	128700000	128710000
chr10	128710000	128720000
chr10	128730000	128740000
chr10	128740000	128750000
chr10	128750000	128760000
chr10	128800000	128810000
chr10	128820000	128830000
chr10	128880000	128890000
chr10	128890000	128900000
chr10	128900000	128910000
chr10	128910000	128920000
chr10	128920000	128930000
chr10	128930000	128940000
chr10	129810000	129820000
chr10	129820000	129830000
chr10	129840000	129850000
chr10	130440000	130450000
chr10	130470000	130480000
chr10	130540000	130550000
chr10	130560000	130570000
chr11	3100000	3110000
chr11	3120000	3130000
chr11	3190000	3200000
chr11	3200000	3210000
chr11	3260000	3270000
chr11	3280000	3290000
chr11	3290000	3300000
chr11	3330000	3340000
chr11	3340000	3350000
chr11	3350000	3360000
chr11	3360000	3370000
chr11	3370000	3380000
chr11	3400000	3410000
chr11	3450000	3460000
chr11	3470000	3480000
chr11	3500000	3510000
chr11	3510000	3520000
chr11	3530000	3540000
chr11	3620000	3630000
chr11	3640000	3650000
chr11	3650000	3660000
chr11	3700000	3710000
chr11	3760000	3770000
chr11	3770000	3780000
chr11	3830000	3840000
chr11	3860000	3870000
chr11	3890000	3900000
chr11	3910000	3920000
chr11	3930000	3940000
chr11	3940000	3950000
chr11	3950000	3960000
chr11	3960000	3970000
chr11	3980000	3990000
chr11	3990000	4000000
chr11	4030000	4040000
chr11	4090000	4100000
chr11	4110000	4120000
chr11	4120000	4130000
chr11	4130000	4140000
chr11	4150000	4160000
chr11	4160000	4170000
chr11	4180000	4190000
chr11	4210000	4220000
chr11	4230000	4240000
chr11	4240000	4250000
chr11	4250000	4260000
chr11	4260000	4270000
chr11	4270000	4280000
chr11	4290000	4300000
chr11	4430000	4440000
chr11	4440000	4450000
chr11	4590000	4600000
chr11	4630000	4640000
chr11	4690000	4700000
chr11	4700000	4710000
chr11	4740000	4750000
chr11	4800000	4810000
chr11	4840000	4850000
chr11	4850000	4860000
chr11	4870000	4880000
chr11	4880000	4890000
chr11	4890000	4900000
chr11	4940000	4950000
chr11	4950000	4960000
chr11	4970000	4980000
chr11	4980000	4990000
chr11	5050000	5060000
chr11	5060000	5070000
chr11	5090000	5100000
chr11	5100000	5110000
chr11	5150000	5160000
chr11	5160000	5170000
chr11	5260000	5270000
chr11	5410000	5420000
chr11	5440000	5450000
chr11	5470000	5480000
chr11	5480000	5490000
chr11	5490000	5500000
chr11	5500000	5510000
chr11	5510000	5520000
chr11	5520000	5530000
chr11	5540000	5550000
chr11	5570000	5580000
chr11	5630000	5640000
chr11	5700000	5710000
chr11	5710000	5720000
chr11	5730000	5740000
chr11	5740000	5750000
chr11	5760000	5770000
chr11	5780000	5790000
chr11	5790000	5800000
chr11	5800000	5810000
chr11	5830000	5840000
chr11	5860000	5870000
chr11	5870000	5880000
chr11	5890000	5900000
chr11	5900000	5910000
chr11	5950000	5960000
chr11	5970000	5980000
chr11	6060000	6070000
chr11	6180000	6190000
chr11	6190000	6200000
chr11	6200000	6210000
chr11	6220000	6230000
chr11	6240000	6250000
chr11	6260000	6270000
chr11	6270000	6280000
chr11	6290000	6300000
chr11	6360000	6370000
chr11	6370000	6380000
chr11	6380000	6390000
chr11	6390000	6400000
chr11	6410000	6420000
chr11	6440000	6450000
chr11	6470000	6480000
chr11	6520000	6530000
chr11	6540000	6550000
chr11	6590000	6600000
chr11	6600000	6610000
chr11	6620000	6630000
chr11	6650000	6660000
chr11	6770000	6780000
chr11	6780000	6790000
chr11	6790000	6800000
chr11	6890000	6900000
chr11	6900000	6910000
chr11	7060000	7070000
chr11	7210000	7220000
chr11	7530000	7540000
chr11	7650000	7660000
chr11	8270000	8280000
chr11	8460000	8470000
chr11	8570000	8580000
chr11	8600000	8610000
chr11	8620000	8630000
chr11	8660000	8670000
chr11	8680000	8690000
chr11	8710000	8720000
chr11	8720000	8730000
chr11	8770000	8780000
chr11	8980000	8990000
chr11	9010000	9020000
chr11	9040000	9050000
chr11	9110000	9120000
chr11	9120000	9130000
chr11	9150000	9160000
chr11	9230000	9240000
chr11	11110000	11120000
chr11	11460000	11470000
chr11	11680000	11690000
chr11	11780000	11790000
chr11	11800000	11810000
chr11	11820000	11830000
chr11	11830000	11840000
chr11	12020000	12030000
chr11	12030000	12040000
chr11	12460000	12470000
chr11	13000000	13010000
chr11	15160000	15170000
chr11	16250000	16260000
chr11	16260000	16270000
chr11	16500000	16510000
chr11	16510000	16520000
chr11	16590000	16600000
chr11	16750000	16760000
chr11	16940000	16950000
chr11	16950000	16960000
chr11	17050000	17060000
chr11	17150000	17160000
chr11	17160000	17170000
chr11	17210000	17220000
chr11	17250000	17260000
chr11	17440000	17450000
chr11	17950000	17960000
chr11	18870000	18880000
chr11	19000000	19010000
chr11	19010000	19020000
chr11	19020000	19030000
chr11	19470000	19480000
chr11	19780000	19790000
chr11	19810000	19820000
chr11	19830000	19840000
chr11	19840000	19850000
chr11	19850000	19860000
chr11	19910000	19920000
chr11	19920000	19930000
chr11	19980000	19990000
chr11	20020000	20030000
chr11	20030000	20040000
chr11	20040000	20050000
chr11	20060000	20070000
chr11	20110000	20120000
chr11	20130000	20140000
chr11	20140000	20150000
chr11	20150000	20160000
chr11	20160000	20170000
chr11	20170000	20180000
chr11	20200000	20210000
chr11	20240000	20250000
chr11	20250000	20260000
chr11	20290000	20300000
chr11	20330000	20340000
chr11	20350000	20360000
chr11	20380000	20390000
chr11	20390000	20400000
chr11	20400000	20410000
chr11	20410000	20420000
chr11	20420000	20430000
chr11	20440000	20450000
chr11	20450000	20460000
chr11	20470000	20480000
chr11	20530000	20540000
chr11	20540000	20550000
chr11	20560000	20570000
chr11	20590000	20600000
chr11	20630000	20640000
chr11	20640000	20650000
chr11	20650000	20660000
chr11	20730000	20740000
chr11	20740000	20750000
chr11	20750000	20760000
chr11	20820000	20830000
chr11	20830000	20840000
chr11	20870000	20880000
chr11	21090000	21100000
chr11	21190000	21200000
chr11	21230000	21240000
chr11	21240000	21250000
chr11	21360000	21370000
chr11	21370000	21380000
chr11	21570000	21580000
chr11	21630000	21640000
chr11	21870000	21880000
chr11	21990000	22000000
chr11	22000000	22010000
chr11	22280000	22290000
chr11	22510000	22520000
chr11	22520000	22530000
chr11	22580000	22590000
chr11	22600000	22610000
chr11	22610000	22620000
chr11	22620000	22630000
chr11	22630000	22640000
chr11	22640000	22650000
chr11	22780000	22790000
chr11	22790000	22800000
chr11	22800000	22810000
chr11	22830000	22840000
chr11	22850000	22860000
chr11	22860000	22870000
chr11	22970000	22980000
chr11	22980000	22990000
chr11	22990000	23000000
chr11	23000000	23010000
chr11	23020000	23030000
chr11	23040000	23050000
chr11	23060000	23070000
chr11	23080000	23090000
chr11	23090000	23100000
chr11	23100000	23110000
chr11	23120000	23130000
chr11	23200000	23210000
chr11	23210000	23220000
chr11	23250000	23260000
chr11	23260000	23270000
chr11	23300000	23310000
chr11	23490000	23500000
chr11	23630000	23640000
chr11	23650000	23660000
chr11	23660000	23670000
chr11	23760000	23770000
chr11	23770000	23780000
chr11	23890000	23900000
chr11	23920000	23930000
chr11	23950000	23960000
chr11	24040000	24050000
chr11	24050000	24060000
chr11	24060000	24070000
chr11	24070000	24080000
chr11	24080000	24090000
chr11	24160000	24170000
chr11	24300000	24310000
chr11	26100000	26110000
chr11	26120000	26130000
chr11	26200000	26210000
chr11	26210000	26220000
chr11	26380000	26390000
chr11	26590000	26600000
chr11	27750000	27760000
chr11	27950000	27960000
chr11	28040000	28050000
chr11	28170000	28180000
chr11	28360000	28370000
chr11	28580000	28590000
chr11	28850000	28860000
chr11	29060000	29070000
chr11	29070000	29080000
chr11	29120000	29130000
chr11	29130000	29140000
chr11	29170000	29180000
chr11	29240000	29250000
chr11	29370000	29380000
chr11	29510000	29520000
chr11	29520000	29530000
chr11	29540000	29550000
chr11	29670000	29680000
chr11	29680000	29690000
chr11	29690000	29700000
chr11	29710000	29720000
chr11	29820000	29830000
chr11	30020000	30030000
chr11	30190000	30200000
chr11	30260000	30270000
chr11	30470000	30480000
chr11	30640000	30650000
chr11	30650000	30660000
chr11	30680000	30690000
chr11	30690000	30700000
chr11	30740000	30750000
chr11	30750000	30760000
chr11	30770000	30780000
chr11	30780000	30790000
chr11	30880000	30890000
chr11	30950000	30960000
chr11	30980000	30990000
chr11	31010000	31020000
chr11	31160000	31170000
chr11	31360000	31370000
chr11	31370000	31380000
chr11	31590000	31600000
chr11	31670000	31680000
chr11	31680000	31690000
chr11	31860000	31870000
chr11	31870000	31880000
chr11	31940000	31950000
chr11	31960000	31970000
chr11	31970000	31980000
chr11	31980000	31990000
chr11	32000000	32010000
chr11	32160000	32170000
chr11	32200000	32210000
chr11	32210000	32220000
chr11	32220000	32230000
chr11	32260000	32270000
chr11	32280000	32290000
chr11	32300000	32310000
chr11	32340000	32350000
chr11	32450000	32460000
chr11	32530000	32540000
chr11	32580000	32590000
chr11	32600000	32610000
chr11	32610000	32620000
chr11	32640000	32650000
chr11	32920000	32930000
chr11	33110000	33120000
chr11	33120000	33130000
chr11	33140000	33150000
chr11	33150000	33160000
chr11	33160000	33170000
chr11	33180000	33190000
chr11	33190000	33200000
chr11	33200000	33210000
chr11	33510000	33520000
chr11	33530000	33540000
chr11	33680000	33690000
chr11	33840000	33850000
chr11	34220000	34230000
chr11	34310000	34320000
chr11	34320000	34330000
chr11	34830000	34840000
chr11	35070000	35080000
chr11	35080000	35090000
chr11	35120000	35130000
chr11	35170000	35180000
chr11	35380000	35390000
chr11	35700000	35710000
chr11	35760000	35770000
chr11	35770000	35780000
chr11	35790000	35800000
chr11	35830000	35840000
chr11	35840000	35850000
chr11	35850000	35860000
chr11	35970000	35980000
chr11	35980000	35990000
chr11	36000000	36010000
chr11	36040000	36050000
chr11	36670000	36680000
chr11	36940000	36950000
chr11	37230000	37240000
chr11	38120000	38130000
chr11	39790000	39800000
chr11	40530000	40540000
chr11	40600000	40610000
chr11	40690000	40700000
chr11	40730000	40740000
chr11	40750000	40760000
chr11	40920000	40930000
chr11	41990000	42000000
chr11	42000000	42010000
chr11	42180000	42190000
chr11	42410000	42420000
chr11	42420000	42430000
chr11	43380000	43390000
chr11	43420000	43430000
chr11	43430000	43440000
chr11	43470000	43480000
chr11	43520000	43530000
chr11	43530000	43540000
chr11	43580000	43590000
chr11	43620000	43630000
chr11	43630000	43640000
chr11	43650000	43660000
chr11	43680000	43690000
chr11	43740000	43750000
chr11	43760000	43770000
chr11	43770000	43780000
chr11	43830000	43840000
chr11	44390000	44400000
chr11	44460000	44470000
chr11	44470000	44480000
chr11	44510000	44520000
chr11	44520000	44530000
chr11	44610000	44620000
chr11	44620000	44630000
chr11	44660000	44670000
chr11	44680000	44690000
chr11	44690000	44700000
chr11	44760000	44770000
chr11	44830000	44840000
chr11	45160000	45170000
chr11	45850000	45860000
chr11	45920000	45930000
chr11	45940000	45950000
chr11	45950000	45960000
chr11	45970000	45980000
chr11	45980000	45990000
chr11	45990000	46000000
chr11	46050000	46060000
chr11	46060000	46070000
chr11	46160000	46170000
chr11	46310000	46320000
chr11	46430000	46440000
chr11	47370000	47380000
chr11	47980000	47990000
chr11	48770000	48780000
chr11	48780000	48790000
chr11	48790000	48800000
chr11	48800000	48810000
chr11	48810000	48820000
chr11	48820000	48830000
chr11	48830000	48840000
chr11	48840000	48850000
chr11	48850000	48860000
chr11	48860000	48870000
chr11	48870000	48880000
chr11	49080000	49090000
chr11	49160000	49170000
chr11	49170000	49180000
chr11	49200000	49210000
chr11	49240000	49250000
chr11	49250000	49260000
chr11	49260000	49270000
chr11	49580000	49590000
chr11	49590000	49600000
chr11	49600000	49610000
chr11	49610000	49620000
chr11	49630000	49640000
chr11	49710000	49720000
chr11	49790000	49800000
chr11	49840000	49850000
chr11	49900000	49910000
chr11	50000000	50010000
chr11	50020000	50030000
chr11	50130000	50140000
chr11	50170000	50180000
chr11	50200000	50210000
chr11	50210000	50220000
chr11	50220000	50230000
chr11	50230000	50240000
chr11	50240000	50250000
chr11	50250000	50260000
chr11	50290000	50300000
chr11	50320000	50330000
chr11	50350000	50360000
chr11	50360000	50370000
chr11	50370000	50380000
chr11	50380000	50390000
chr11	50420000	50430000
chr11	50430000	50440000
chr11	50450000	50460000
chr11	50600000	50610000
chr11	50790000	50800000
chr11	50820000	50830000
chr11	50840000	50850000
chr11	50850000	50860000
chr11	50860000	50870000
chr11	50880000	50890000
chr11	50890000	50900000
chr11	50900000	50910000
chr11	50910000	50920000
chr11	50930000	50940000
chr11	51050000	51060000
chr11	51060000	51070000
chr11	51090000	51100000
chr11	51210000	51220000
chr11	51220000	51230000
chr11	51260000	51270000
chr11	51280000	51290000
chr11	51290000	51300000
chr11	51430000	51440000
chr11	51580000	51590000
chr11	51600000	51610000
chr11	51610000	51620000
chr11	51620000	51630000
chr11	51630000	51640000
chr11	51640000	51650000
chr11	51650000	51660000
chr11	51680000	51690000
chr11	51690000	51700000
chr11	51700000	51710000
chr11	51750000	51760000
chr11	51760000	51770000
chr11	51780000	51790000
chr11	51800000	51810000
chr11	51850000	51860000
chr11	51910000	51920000
chr11	51960000	51970000
chr11	51990000	52000000
chr11	52000000	52010000
chr11	52090000	52100000
chr11	52100000	52110000
chr11	52160000	52170000
chr11	52220000	52230000
chr11	52230000	52240000
chr11	52270000	52280000
chr11	52280000	52290000
chr11	52310000	52320000
chr11	52340000	52350000
chr11	52350000	52360000
chr11	52360000	52370000
chr11	52380000	52390000
chr11	52390000	52400000
chr11	52730000	52740000
chr11	52760000	52770000
chr11	53290000	53300000
chr11	53300000	53310000
chr11	53320000	53330000
chr11	53330000	53340000
chr11	53340000	53350000
chr11	53350000	53360000
chr11	53420000	53430000
chr11	53430000	53440000
chr11	53450000	53460000
chr11	53460000	53470000
chr11	53470000	53480000
chr11	53480000	53490000
chr11	53510000	53520000
chr11	53520000	53530000
chr11	53560000	53570000
chr11	53590000	53600000
chr11	53600000	53610000
chr11	53630000	53640000
chr11	53700000	53710000
chr11	53730000	53740000
chr11	53740000	53750000
chr11	53750000	53760000
chr11	53760000	53770000
chr11	53770000	53780000
chr11	53790000	53800000
chr11	53840000	53850000
chr11	53850000	53860000
chr11	53890000	53900000
chr11	53970000	53980000
chr11	53980000	53990000
chr11	54020000	54030000
chr11	54060000	54070000
chr11	54100000	54110000
chr11	54110000	54120000
chr11	54300000	54310000
chr11	54430000	54440000
chr11	54520000	54530000
chr11	54780000	54790000
chr11	54850000	54860000
chr11	54860000	54870000
chr11	54900000	54910000
chr11	54950000	54960000
chr11	54960000	54970000
chr11	55030000	55040000
chr11	55070000	55080000
chr11	55090000	55100000
chr11	55150000	55160000
chr11	55200000	55210000
chr11	55310000	55320000
chr11	55380000	55390000
chr11	55390000	55400000
chr11	55410000	55420000
chr11	55420000	55430000
chr11	55450000	55460000
chr11	55460000	55470000
chr11	55470000	55480000
chr11	55600000	55610000
chr11	56110000	56120000
chr11	56130000	56140000
chr11	57510000	57520000
chr11	57580000	57590000
chr11	57640000	57650000
chr11	57780000	57790000
chr11	57790000	57800000
chr11	57800000	57810000
chr11	57820000	57830000
chr11	57830000	57840000
chr11	57920000	57930000
chr11	57930000	57940000
chr11	57960000	57970000
chr11	58000000	58010000
chr11	58010000	58020000
chr11	58090000	58100000
chr11	58100000	58110000
chr11	58160000	58170000
chr11	58170000	58180000
chr11	58190000	58200000
chr11	58200000	58210000
chr11	58210000	58220000
chr11	58230000	58240000
chr11	58290000	58300000
chr11	58300000	58310000
chr11	58310000	58320000
chr11	58320000	58330000
chr11	58330000	58340000
chr11	58640000	58650000
chr11	58840000	58850000
chr11	58860000	58870000
chr11	58900000	58910000
chr11	58910000	58920000
chr11	58930000	58940000
chr11	58940000	58950000
chr11	58950000	58960000
chr11	58960000	58970000
chr11	58970000	58980000
chr11	58980000	58990000
chr11	58990000	59000000
chr11	59130000	59140000
chr11	59160000	59170000
chr11	59170000	59180000
chr11	59190000	59200000
chr11	59200000	59210000
chr11	59210000	59220000
chr11	59220000	59230000
chr11	59240000	59250000
chr11	59250000	59260000
chr11	59260000	59270000
chr11	59280000	59290000
chr11	59290000	59300000
chr11	59300000	59310000
chr11	59320000	59330000
chr11	59370000	59380000
chr11	59440000	59450000
chr11	59450000	59460000
chr11	59470000	59480000
chr11	59500000	59510000
chr11	59510000	59520000
chr11	59520000	59530000
chr11	59530000	59540000
chr11	59660000	59670000
chr11	59780000	59790000
chr11	59800000	59810000
chr11	59810000	59820000
chr11	59830000	59840000
chr11	59840000	59850000
chr11	59940000	59950000
chr11	59960000	59970000
chr11	60040000	60050000
chr11	60100000	60110000
chr11	60110000	60120000
chr11	60130000	60140000
chr11	60140000	60150000
chr11	60170000	60180000
chr11	60180000	60190000
chr11	60200000	60210000
chr11	60210000	60220000
chr11	60220000	60230000
chr11	60350000	60360000
chr11	60360000	60370000
chr11	60380000	60390000
chr11	60410000	60420000
chr11	60440000	60450000
chr11	60450000	60460000
chr11	60470000	60480000
chr11	60500000	60510000
chr11	60510000	60520000
chr11	60530000	60540000
chr11	60540000	60550000
chr11	60690000	60700000
chr11	60700000	60710000
chr11	60720000	60730000
chr11	60770000	60780000
chr11	60780000	60790000
chr11	60800000	60810000
chr11	60810000	60820000
chr11	60830000	60840000
chr11	60870000	60880000
chr11	60880000	60890000
chr11	60910000	60920000
chr11	60920000	60930000
chr11	60930000	60940000
chr11	61020000	61030000
chr11	61140000	61150000
chr11	61170000	61180000
chr11	61210000	61220000
chr11	61260000	61270000
chr11	61300000	61310000
chr11	61330000	61340000
chr11	61340000	61350000
chr11	61360000	61370000
chr11	61370000	61380000
chr11	61400000	61410000
chr11	61450000	61460000
chr11	61470000	61480000
chr11	61490000	61500000
chr11	61500000	61510000
chr11	61570000	61580000
chr11	61610000	61620000
chr11	61620000	61630000
chr11	61670000	61680000
chr11	61680000	61690000
chr11	61760000	61770000
chr11	61850000	61860000
chr11	61920000	61930000
chr11	61930000	61940000
chr11	61950000	61960000
chr11	62070000	62080000
chr11	62240000	62250000
chr11	62250000	62260000
chr11	62280000	62290000
chr11	62420000	62430000
chr11	62440000	62450000
chr11	62450000	62460000
chr11	62460000	62470000
chr11	62490000	62500000
chr11	62500000	62510000
chr11	62510000	62520000
chr11	62530000	62540000
chr11	62540000	62550000
chr11	62550000	62560000
chr11	62560000	62570000
chr11	62570000	62580000
chr11	62600000	62610000
chr11	62610000	62620000
chr11	62620000	62630000
chr11	62630000	62640000
chr11	62640000	62650000
chr11	62660000	62670000
chr11	62730000	62740000
chr11	62740000	62750000
chr11	62750000	62760000
chr11	62780000	62790000
chr11	62800000	62810000
chr11	62820000	62830000
chr11	62840000	62850000
chr11	62870000	62880000
chr11	62880000	62890000
chr11	62920000	62930000
chr11	62940000	62950000
chr11	62960000	62970000
chr11	63060000	63070000
chr11	63130000	63140000
chr11	63410000	63420000
chr11	63880000	63890000
chr11	63910000	63920000
chr11	63920000	63930000
chr11	63950000	63960000
chr11	64070000	64080000
chr11	64080000	64090000
chr11	64430000	64440000
chr11	64970000	64980000
chr11	64980000	64990000
chr11	65150000	65160000
chr11	65160000	65170000
chr11	65180000	65190000
chr11	65260000	65270000
chr11	65270000	65280000
chr11	65780000	65790000
chr11	65800000	65810000
chr11	66160000	66170000
chr11	66520000	66530000
chr11	66560000	66570000
chr11	66900000	66910000
chr11	66910000	66920000
chr11	66920000	66930000
chr11	66980000	66990000
chr11	67010000	67020000
chr11	67020000	67030000
chr11	67030000	67040000
chr11	67040000	67050000
chr11	67050000	67060000
chr11	67080000	67090000
chr11	67090000	67100000
chr11	67100000	67110000
chr11	67450000	67460000
chr11	67770000	67780000
chr11	67860000	67870000
chr11	67920000	67930000
chr11	67960000	67970000
chr11	68270000	68280000
chr11	68380000	68390000
chr11	68390000	68400000
chr11	68400000	68410000
chr11	68430000	68440000
chr11	68550000	68560000
chr11	68560000	68570000
chr11	68620000	68630000
chr11	68690000	68700000
chr11	68750000	68760000
chr11	68780000	68790000
chr11	68850000	68860000
chr11	68870000	68880000
chr11	68880000	68890000
chr11	68890000	68900000
chr11	68900000	68910000
chr11	68930000	68940000
chr11	68940000	68950000
chr11	68950000	68960000
chr11	68960000	68970000
chr11	68970000	68980000
chr11	69000000	69010000
chr11	69010000	69020000
chr11	69020000	69030000
chr11	69030000	69040000
chr11	69040000	69050000
chr11	69050000	69060000
chr11	69060000	69070000
chr11	69070000	69080000
chr11	69080000	69090000
chr11	69090000	69100000
chr11	69100000	69110000
chr11	69110000	69120000
chr11	69120000	69130000
chr11	69130000	69140000
chr11	69150000	69160000
chr11	69190000	69200000
chr11	69220000	69230000
chr11	69230000	69240000
chr11	69320000	69330000
chr11	69330000	69340000
chr11	69340000	69350000
chr11	69360000	69370000
chr11	69370000	69380000
chr11	69390000	69400000
chr11	69400000	69410000
chr11	69410000	69420000
chr11	69420000	69430000
chr11	69450000	69460000
chr11	69520000	69530000
chr11	69530000	69540000
chr11	69540000	69550000
chr11	69550000	69560000
chr11	69560000	69570000
chr11	69570000	69580000
chr11	69580000	69590000
chr11	69590000	69600000
chr11	69600000	69610000
chr11	69610000	69620000
chr11	69620000	69630000
chr11	69630000	69640000
chr11	69650000	69660000
chr11	69660000	69670000
chr11	69670000	69680000
chr11	69680000	69690000
chr11	69690000	69700000
chr11	69710000	69720000
chr11	69750000	69760000
chr11	69760000	69770000
chr11	69770000	69780000
chr11	69780000	69790000
chr11	69790000	69800000
chr11	69800000	69810000
chr11	69820000	69830000
chr11	69830000	69840000
chr11	69840000	69850000
chr11	69850000	69860000
chr11	69870000	69880000
chr11	69880000	69890000
chr11	69890000	69900000
chr11	69900000	69910000
chr11	69910000	69920000
chr11	69920000	69930000
chr11	69930000	69940000
chr11	69940000	69950000
chr11	69960000	69970000
chr11	69970000	69980000
chr11	69980000	69990000
chr11	69990000	70000000
chr11	70000000	70010000
chr11	70010000	70020000
chr11	70020000	70030000
chr11	70050000	70060000
chr11	70150000	70160000
chr11	70210000	70220000
chr11	70220000	70230000
chr11	70230000	70240000
chr11	70240000	70250000
chr11	70250000	70260000
chr11	70320000	70330000
chr11	70350000	70360000
chr11	70360000	70370000
chr11	70400000	70410000
chr11	70410000	70420000
chr11	70430000	70440000
chr11	70450000	70460000
chr11	70460000	70470000
chr11	70500000	70510000
chr11	70510000	70520000
chr11	70520000	70530000
chr11	70530000	70540000
chr11	70540000	70550000
chr11	70560000	70570000
chr11	70600000	70610000
chr11	70610000	70620000
chr11	70640000	70650000
chr11	70650000	70660000
chr11	70660000	70670000
chr11	70670000	70680000
chr11	70680000	70690000
chr11	70690000	70700000
chr11	70700000	70710000
chr11	70720000	70730000
chr11	70760000	70770000
chr11	70840000	70850000
chr11	70960000	70970000
chr11	70970000	70980000
chr11	70980000	70990000
chr11	71000000	71010000
chr11	71010000	71020000
chr11	71020000	71030000
chr11	71030000	71040000
chr11	71430000	71440000
chr11	71440000	71450000
chr11	71490000	71500000
chr11	71750000	71760000
chr11	72040000	72050000
chr11	72050000	72060000
chr11	72130000	72140000
chr11	72200000	72210000
chr11	72210000	72220000
chr11	72260000	72270000
chr11	72310000	72320000
chr11	72350000	72360000
chr11	72360000	72370000
chr11	72410000	72420000
chr11	72420000	72430000
chr11	72440000	72450000
chr11	72450000	72460000
chr11	72480000	72490000
chr11	72490000	72500000
chr11	72560000	72570000
chr11	72570000	72580000
chr11	72600000	72610000
chr11	72680000	72690000
chr11	72690000	72700000
chr11	72790000	72800000
chr11	72940000	72950000
chr11	72960000	72970000
chr11	73010000	73020000
chr11	73030000	73040000
chr11	73040000	73050000
chr11	73130000	73140000
chr11	73150000	73160000
chr11	73160000	73170000
chr11	73170000	73180000
chr11	73190000	73200000
chr11	73200000	73210000
chr11	73280000	73290000
chr11	74110000	74120000
chr11	74370000	74380000
chr11	74520000	74530000
chr11	74540000	74550000
chr11	74580000	74590000
chr11	74590000	74600000
chr11	74610000	74620000
chr11	74620000	74630000
chr11	74630000	74640000
chr11	74640000	74650000
chr11	74650000	74660000
chr11	74700000	74710000
chr11	74710000	74720000
chr11	74720000	74730000
chr11	74770000	74780000
chr11	74820000	74830000
chr11	74830000	74840000
chr11	74840000	74850000
chr11	74850000	74860000
chr11	74890000	74900000
chr11	74900000	74910000
chr11	74920000	74930000
chr11	75160000	75170000
chr11	75170000	75180000
chr11	75180000	75190000
chr11	75190000	75200000
chr11	75210000	75220000
chr11	75230000	75240000
chr11	75270000	75280000
chr11	75280000	75290000
chr11	75290000	75300000
chr11	75340000	75350000
chr11	75390000	75400000
chr11	75400000	75410000
chr11	75450000	75460000
chr11	75460000	75470000
chr11	75480000	75490000
chr11	75500000	75510000
chr11	75510000	75520000
chr11	75530000	75540000
chr11	75570000	75580000
chr11	75580000	75590000
chr11	75620000	75630000
chr11	75630000	75640000
chr11	75650000	75660000
chr11	75670000	75680000
chr11	75680000	75690000
chr11	75710000	75720000
chr11	75730000	75740000
chr11	75760000	75770000
chr11	75790000	75800000
chr11	75960000	75970000
chr11	75990000	76000000
chr11	76000000	76010000
chr11	76020000	76030000
chr11	76170000	76180000
chr11	76180000	76190000
chr11	76200000	76210000
chr11	76210000	76220000
chr11	76240000	76250000
chr11	76280000	76290000
chr11	76360000	76370000
chr11	76390000	76400000
chr11	76400000	76410000
chr11	76430000	76440000
chr11	76490000	76500000
chr11	76500000	76510000
chr11	76560000	76570000
chr11	76570000	76580000
chr11	76610000	76620000
chr11	76620000	76630000
chr11	76640000	76650000
chr11	76650000	76660000
chr11	76660000	76670000
chr11	76670000	76680000
chr11	76690000	76700000
chr11	76700000	76710000
chr11	76760000	76770000
chr11	76840000	76850000
chr11	76940000	76950000
chr11	76990000	77000000
chr11	77070000	77080000
chr11	77090000	77100000
chr11	77130000	77140000
chr11	77210000	77220000
chr11	77340000	77350000
chr11	77460000	77470000
chr11	77470000	77480000
chr11	77480000	77490000
chr11	77490000	77500000
chr11	77500000	77510000
chr11	77510000	77520000
chr11	77600000	77610000
chr11	77620000	77630000
chr11	77630000	77640000
chr11	77680000	77690000
chr11	77690000	77700000
chr11	77760000	77770000
chr11	77790000	77800000
chr11	77850000	77860000
chr11	77860000	77870000
chr11	77870000	77880000
chr11	77880000	77890000
chr11	77890000	77900000
chr11	77900000	77910000
chr11	77910000	77920000
chr11	77930000	77940000
chr11	77940000	77950000
chr11	77970000	77980000
chr11	77980000	77990000
chr11	78030000	78040000
chr11	78070000	78080000
chr11	78080000	78090000
chr11	78090000	78100000
chr11	78110000	78120000
chr11	78160000	78170000
chr11	78170000	78180000
